year,New open,census_track,is_cbd,post_covid,DID,open_ln,census
2014,2,269,0,0,0,0.6931471805599453,26900
2015,2,269,0,0,0,0.6931471805599453,26900
2006,1,269,0,0,0,0.0,26900
2008,1,269,0,0,0,0.0,26900
2009,1,269,0,0,0,0.0,26900
2010,1,269,0,0,0,0.0,26900
2011,1,269,0,0,0,0.0,26900
2004,14,90,0,0,0,2.6390573296152584,9000
2016,7,90,0,0,0,1.9459101490553132,9000
2017,6,90,0,0,0,1.791759469228055,9000
2005,4,90,0,0,0,1.3862943611198906,9000
2018,4,90,0,0,0,1.3862943611198906,9000
2010,4,90,0,0,0,1.3862943611198906,9000
2011,4,90,0,0,0,1.3862943611198906,9000
2022,3,90,0,1,0,1.0986122886681098,9000
2014,3,90,0,0,0,1.0986122886681098,9000
2013,3,90,0,0,0,1.0986122886681098,9000
2021,2,90,0,1,0,0.6931471805599453,9000
2012,2,90,0,0,0,0.6931471805599453,9000
2009,2,90,0,0,0,0.6931471805599453,9000
2006,2,90,0,0,0,0.6931471805599453,9000
2015,1,90,0,0,0,0.0,9000
2007,1,90,0,0,0,0.0,9000
2019,1,90,0,0,0,0.0,9000
2001,1,90,0,0,0,0.0,9000
2002,1,90,0,0,0,0.0,9000
2005,192,9806,0,0,0,5.2574953720277815,980600
2004,9,9806,0,0,0,2.1972245773362196,980600
2012,8,9806,0,0,0,2.0794415416798357,980600
2018,7,9806,0,0,0,1.9459101490553132,980600
2019,7,9806,0,0,0,1.9459101490553132,980600
2021,7,9806,0,1,0,1.9459101490553132,980600
2009,5,9806,0,0,0,1.6094379124341003,980600
2008,3,9806,0,0,0,1.0986122886681098,980600
2010,3,9806,0,0,0,1.0986122886681098,980600
2001,2,9806,0,0,0,0.6931471805599453,980600
2003,1,9806,0,0,0,0.0,980600
2007,1,9806,0,0,0,0.0,980600
2005,7,309,0,0,0,1.9459101490553132,30900
2004,6,309,0,0,0,1.791759469228055,30900
2016,3,309,0,0,0,1.0986122886681098,30900
2015,3,309,0,0,0,1.0986122886681098,30900
2009,3,309,0,0,0,1.0986122886681098,30900
2010,2,309,0,0,0,0.6931471805599453,30900
2012,2,309,0,0,0,0.6931471805599453,30900
2011,2,309,0,0,0,0.6931471805599453,30900
2008,2,309,0,0,0,0.6931471805599453,30900
2006,2,309,0,0,0,0.6931471805599453,30900
2020,2,309,0,1,0,0.6931471805599453,30900
2001,1,309,0,0,0,0.0,30900
2013,1,309,0,0,0,0.0,30900
2014,1,309,0,0,0,0.0,30900
1999,1,309,0,0,0,0.0,30900
2018,1,309,0,0,0,0.0,30900
2019,1,309,0,0,0,0.0,30900
2004,10,71.02,0,0,0,2.302585092994046,7102
2014,9,71.02,0,0,0,2.1972245773362196,7102
2007,5,71.02,0,0,0,1.6094379124341003,7102
2005,5,71.02,0,0,0,1.6094379124341003,7102
2006,5,71.02,0,0,0,1.6094379124341003,7102
2019,2,71.02,0,0,0,0.6931471805599453,7102
2002,2,71.02,0,0,0,0.6931471805599453,7102
2000,2,71.02,0,0,0,0.6931471805599453,7102
2016,2,71.02,0,0,0,0.6931471805599453,7102
2011,2,71.02,0,0,0,0.6931471805599453,7102
2013,1,71.02,0,0,0,0.0,7102
2015,1,71.02,0,0,0,0.0,7102
1999,1,71.02,0,0,0,0.0,7102
2008,1,71.02,0,0,0,0.0,7102
2003,1,71.02,0,0,0,0.0,7102
1997,1,71.02,0,0,0,0.0,7102
2021,1,71.02,0,1,0,0.0,7102
2004,5,348.03,0,0,0,1.6094379124341003,34803
2005,4,348.03,0,0,0,1.3862943611198906,34803
2015,4,348.03,0,0,0,1.3862943611198906,34803
2008,3,348.03,0,0,0,1.0986122886681098,34803
2011,3,348.03,0,0,0,1.0986122886681098,34803
2021,2,348.03,0,1,0,0.6931471805599453,34803
2002,2,348.03,0,0,0,0.6931471805599453,34803
2007,2,348.03,0,0,0,0.6931471805599453,34803
2006,2,348.03,0,0,0,0.6931471805599453,34803
2000,2,348.03,0,0,0,0.6931471805599453,34803
1999,1,348.03,0,0,0,0.0,34803
2018,1,348.03,0,0,0,0.0,34803
2019,1,348.03,0,0,0,0.0,34803
2010,1,348.03,0,0,0,0.0,34803
2017,1,348.03,0,0,0,0.0,34803
2016,1,348.03,0,0,0,0.0,34803
1997,1,348.03,0,0,0,0.0,34803
2020,1,348.03,0,1,0,0.0,34803
2004,16,8.03,1,0,0,2.772588722239781,802
2013,5,8.03,1,0,0,1.6094379124341003,802
2005,5,8.03,1,0,0,1.6094379124341003,802
2018,5,8.03,1,0,0,1.6094379124341003,802
2010,5,8.03,1,0,0,1.6094379124341003,802
2019,4,8.03,1,0,0,1.3862943611198906,802
2014,4,8.03,1,0,0,1.3862943611198906,802
2011,4,8.03,1,0,0,1.3862943611198906,802
2016,3,8.03,1,0,0,1.0986122886681098,802
2021,3,8.03,1,1,1,1.0986122886681098,802
2002,2,8.03,1,0,0,0.6931471805599453,802
2006,2,8.03,1,0,0,0.6931471805599453,802
2012,2,8.03,1,0,0,0.6931471805599453,802
2009,1,8.03,1,0,0,0.0,802
2015,1,8.03,1,0,0,0.0,802
2007,1,8.03,1,0,0,0.0,802
2017,1,8.03,1,0,0,0.0,802
2000,1,8.03,1,0,0,0.0,802
2005,4,28,0,0,0,1.3862943611198906,2800
2004,3,28,0,0,0,1.0986122886681098,2800
2002,3,28,0,0,0,1.0986122886681098,2800
2007,2,28,0,0,0,0.6931471805599453,2800
2010,2,28,0,0,0,0.6931471805599453,2800
2003,1,28,0,0,0,0.0,2800
2006,1,28,0,0,0,0.0,2800
2009,1,28,0,0,0,0.0,2800
2014,1,28,0,0,0,0.0,2800
2015,1,28,0,0,0,0.0,2800
2017,1,28,0,0,0,0.0,2800
2004,3,342,0,0,0,1.0986122886681098,34200
2010,1,342,0,0,0,0.0,34200
2016,1,342,0,0,0,0.0,34200
2004,2,274,0,0,0,0.6931471805599453,27400
2017,2,274,0,0,0,0.6931471805599453,27400
2008,1,274,0,0,0,0.0,27400
2009,1,274,0,0,0,0.0,27400
2012,1,274,0,0,0,0.0,27400
2016,1,274,0,0,0,0.0,27400
2004,3,356.02,0,0,0,1.0986122886681098,35602
2006,3,356.02,0,0,0,1.0986122886681098,35602
2005,2,356.02,0,0,0,0.6931471805599453,35602
2009,2,356.02,0,0,0,0.6931471805599453,35602
2011,2,356.02,0,0,0,0.6931471805599453,35602
2003,1,356.02,0,0,0,0.0,35602
2002,1,356.02,0,0,0,0.0,35602
2008,1,356.02,0,0,0,0.0,35602
2012,1,356.02,0,0,0,0.0,35602
2013,1,356.02,0,0,0,0.0,35602
2014,1,356.02,0,0,0,0.0,35602
2017,1,356.02,0,0,0,0.0,35602
2019,1,356.02,0,0,0,0.0,35602
2018,1,356.02,0,0,0,0.0,35602
2021,1,356.02,0,1,0,0.0,35602
2020,1,356.02,0,1,0,0.0,35602
2004,1,331,0,0,0,0.0,33100
2006,1,331,0,0,0,0.0,33100
2004,5,206,0,0,0,1.6094379124341003,20600
2007,2,206,0,0,0,0.6931471805599453,20600
2005,1,206,0,0,0,0.0,20600
1999,1,206,0,0,0,0.0,20600
2003,1,206,0,0,0,0.0,20600
2017,1,206,0,0,0,0.0,20600
2004,7,351,0,0,0,1.9459101490553132,35100
2005,4,351,0,0,0,1.3862943611198906,35100
2006,4,351,0,0,0,1.3862943611198906,35100
2021,3,351,0,1,0,1.0986122886681098,35100
2002,2,351,0,0,0,0.6931471805599453,35100
2009,2,351,0,0,0,0.6931471805599453,35100
2011,2,351,0,0,0,0.6931471805599453,35100
2019,2,351,0,0,0,0.6931471805599453,35100
2001,1,351,0,0,0,0.0,35100
2007,1,351,0,0,0,0.0,35100
2008,1,351,0,0,0,0.0,35100
2013,1,351,0,0,0,0.0,35100
2016,1,351,0,0,0,0.0,35100
2018,1,351,0,0,0,0.0,35100
2004,3,263.01,0,0,0,1.0986122886681098,26301
2005,2,263.01,0,0,0,0.6931471805599453,26301
2006,2,263.01,0,0,0,0.6931471805599453,26301
2011,2,263.01,0,0,0,0.6931471805599453,26301
2021,2,263.01,0,1,0,0.6931471805599453,26301
2001,1,263.01,0,0,0,0.0,26301
2003,1,263.01,0,0,0,0.0,26301
2007,1,263.01,0,0,0,0.0,26301
2008,1,263.01,0,0,0,0.0,26301
2009,1,263.01,0,0,0,0.0,26301
2010,1,263.01,0,0,0,0.0,26301
2013,1,263.01,0,0,0,0.0,26301
2016,1,263.01,0,0,0,0.0,26301
2018,1,263.01,0,0,0,0.0,26301
2004,5,347.01,0,0,0,1.6094379124341003,34701
2017,4,347.01,0,0,0,1.3862943611198906,34701
2005,3,347.01,0,0,0,1.0986122886681098,34701
2007,3,347.01,0,0,0,1.0986122886681098,34701
2006,2,347.01,0,0,0,0.6931471805599453,34701
2008,2,347.01,0,0,0,0.6931471805599453,34701
2018,2,347.01,0,0,0,0.6931471805599453,34701
2020,2,347.01,0,1,0,0.6931471805599453,34701
2001,1,347.01,0,0,0,0.0,34701
2003,1,347.01,0,0,0,0.0,34701
2012,1,347.01,0,0,0,0.0,34701
2014,1,347.01,0,0,0,0.0,34701
2021,1,347.01,0,1,0,0.0,34701
2022,1,347.01,0,1,0,0.0,34701
2004,1,305,0,0,0,0.0,30500
2005,1,305,0,0,0,0.0,30500
2004,15,11.01,1,0,0,2.70805020110221,1101
2016,7,11.01,1,0,0,1.9459101490553132,1101
2018,6,11.01,1,0,0,1.791759469228055,1101
2006,6,11.01,1,0,0,1.791759469228055,1101
2005,4,11.01,1,0,0,1.3862943611198906,1101
2015,4,11.01,1,0,0,1.3862943611198906,1101
2008,4,11.01,1,0,0,1.3862943611198906,1101
2009,4,11.01,1,0,0,1.3862943611198906,1101
2011,4,11.01,1,0,0,1.3862943611198906,1101
2003,2,11.01,1,0,0,0.6931471805599453,1101
2012,2,11.01,1,0,0,0.6931471805599453,1101
2019,2,11.01,1,0,0,0.6931471805599453,1101
2010,2,11.01,1,0,0,0.6931471805599453,1101
2007,2,11.01,1,0,0,0.6931471805599453,1101
2022,2,11.01,1,1,1,0.6931471805599453,1101
2013,1,11.01,1,0,0,0.0,1101
2014,1,11.01,1,0,0,0.0,1101
2001,1,11.01,1,0,0,0.0,1101
2000,1,11.01,1,0,0,0.0,1101
1997,1,11.01,1,0,0,0.0,1101
2021,1,11.01,1,1,1,0.0,1101
2004,5,77,0,0,0,1.6094379124341003,7700
2003,3,77,0,0,0,1.0986122886681098,7700
2005,2,77,0,0,0,0.6931471805599453,7700
2006,2,77,0,0,0,0.6931471805599453,7700
2018,2,77,0,0,0,0.6931471805599453,7700
2019,2,77,0,0,0,0.6931471805599453,7700
2009,1,77,0,0,0,0.0,7700
2010,1,77,0,0,0,0.0,7700
2013,1,77,0,0,0,0.0,7700
2017,1,77,0,0,0,0.0,7700
